gene_name	gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TMEM266	ENSG00000169758.13	24.9157727501782	1.20667783485822	0.987520561305034	1.22192679539104	0.221735311405414	0.547763535887235
NLGN1	ENSG00000169760.18	57.0541194507565	-0.139661539606054	0.763199088131231	-0.182994898419007	0.854802021501392	0.950746940525074
TAPT1	ENSG00000169762.17	345.326152355837	0.463831084358305	0.410096332594084	1.13102958376711	0.258042639980037	0.584154370529734
UGP2	ENSG00000169764.16	2601.35555380164	-0.289451389352679	0.369539186827806	-0.783276577072606	0.433464714815733	0.731688438608956
LINGO1	ENSG00000169783.13	209.045669072253	-0.240227188094084	0.553730143729569	-0.433834406189391	0.664408694844607	0.867231841923432
HNRNPF	ENSG00000169813.17	8578.14449553705	-0.360546517555583	0.384255651340543	-0.938298542383837	0.348091008627545	0.665990800263937
BTD	ENSG00000169814.17	956.881390713912	0.398862414393068	0.411166739984833	0.970074608680122	0.332009304380353	0.652668232979647
CSGALNACT2	ENSG00000169826.8	1177.67297002416	1.40621625263881	0.686835808335566	2.04738342930393	0.0406204520830379	0.213924095451962
PCDH7	ENSG00000169851.16	140.670012632242	1.85217926817027	1.00006316901799	1.8520622752151	0.0640168808797154	0.280545424743101
ROBO1	ENSG00000169855.21	1097.79020575368	-1.09417848041731	0.564528785206318	-1.93821556861342	0.052596928115477	0.248775469818701
ONECUT1	ENSG00000169856.9	47.9334447500372	-0.553601564812426	0.895032635051669	-0.618526680628207	0.536228215955142	0.799605325558551
AVEN	ENSG00000169857.9	1244.70061610143	-0.232978441375785	0.423223006000886	-0.55048624028557	0.581985911945004	0.824365819935487
P2RY1	ENSG00000169860.7	150.339957648582	-1.75592263348487	0.815002829355322	-2.15449881919284	0.0312010744725229	0.181394207146036
TRIM56	ENSG00000169871.13	3381.63483888259	0.784488647166341	0.510927955405598	1.53541930690322	0.124680864241866	0.409660086660334
WNT10B	ENSG00000169884.14	87.8712528703763	-1.67245535927166	0.562648775699317	-2.9724677836417	0.00295416211290435	0.0382034269863948
REPS2	ENSG00000169891.18	136.734966153701	1.30455497628205	0.725586408496848	1.79793193616266	0.0721877944717495	0.300259152835998
MUC3A	ENSG00000169894.18	80.7101292095487	-1.37521092449242	1.14333087520183	-1.20281097477548	0.229049476856114	0.555771660609571
SYAP1	ENSG00000169895.6	1841.74067834764	-0.537575860910728	0.392822854942961	-1.36849435857999	0.171157386649833	0.482641950849298
ITGAM	ENSG00000169896.18	62.9171813746252	0.153966630854624	1.10217418640602	0.139693555477543	0.88890211846241	0.963807291767043
TPST1	ENSG00000169902.15	1190.41720522519	-0.295786758357135	0.378207008527484	-0.782076354186968	0.434169702233657	0.732051911690702
TM4SF4	ENSG00000169903.7	1377.5963725154	0.151733909996723	0.74520019322404	0.203614963303029	0.838654399078581	0.944696755928359
TOR1AIP2	ENSG00000169905.13	1768.51231280996	-0.652845055411691	0.503608996218138	-1.29633318767982	0.194860719419408	0.514014986461414
TM4SF1	ENSG00000169908.12	8742.309393339	-0.208301149094561	0.403384220514674	-0.516383979593429	0.60558625266493	0.835926924321385
OTUD3	ENSG00000169914.6	534.7309394634	-0.551620158694211	0.464716381282605	-1.1870039036966	0.235226080717783	0.561373085676616
OTUD7A	ENSG00000169918.10	13.7099060599746	0.0902708022324443	1.11409051579371	0.0810264524764694	0.935420915630951	0.978169310595071
GUSB	ENSG00000169919.17	2089.98660501369	-0.484750057121893	0.403575606475393	-1.20113814944227	0.229697616755672	0.555829206824764
BRD3	ENSG00000169925.17	1598.24899488208	0.00634754661354296	0.4913702780047	0.0129180516154098	0.989693172721658	0.996151561645533
KLF13	ENSG00000169926.11	2587.03548537985	0.530831420075328	0.437282104242801	1.21393355667851	0.224773097527071	0.551129893797587
ZFPM2	ENSG00000169946.14	98.7215226320556	1.62053846193919	0.62429076730911	2.59580718921124	0.00943690045144268	0.085883315313364
ZNF764	ENSG00000169951.10	340.499286089186	0.111415596567756	0.411596496803717	0.270691314024687	0.786628457893875	0.922772034362817
ZNF747	ENSG00000169955.8	535.201460216755	0.30327478110369	0.39806308477523	0.761876176674199	0.446133909832286	0.740200979287549
ZNF768	ENSG00000169957.10	2861.50514358324	0.176199605009788	0.434598008082952	0.405431230085521	0.685160558869449	0.878331913896824
TAS1R3	ENSG00000169962.5	38.4076749855997	0.889281244114975	0.739714447728901	1.20219531583475	0.229287863733634	0.555788457303303
TMEM42	ENSG00000169964.8	420.31650399371	0.776632227169376	0.452962415773175	1.71456218027211	0.0864255276671988	0.332658226131944
MAP3K2	ENSG00000169967.17	1408.48993931018	0.492354303939768	0.50383961022984	0.977204439554022	0.328467950558849	0.649375685532985
PUSL1	ENSG00000169972.13	852.06287244235	-0.927211854135283	0.432126780844512	-2.14569403063429	0.0318973977548357	0.183871562756605
SF3B5	ENSG00000169976.7	2864.39955707927	-0.45004152253856	0.448629454611158	-1.00314751497675	0.315789692068039	0.640287184293375
ZNF35	ENSG00000169981.11	338.420511696874	-1.10967661195145	0.449455386674351	-2.46893606095649	0.0135515429835815	0.110343838766541
TIGD4	ENSG00000169989.3	31.8619344736798	1.00545105392521	0.860928895648102	1.16786770546052	0.242860132536839	0.569303332061964
IFFO2	ENSG00000169991.11	1807.49206158798	-1.24525638803363	0.468198001899642	-2.65967898833655	0.00782151588752213	0.0756131804823603
NLGN2	ENSG00000169992.10	2642.26023576441	-0.132594692297124	0.381275273542385	-0.347766302978953	0.728015698193697	0.898327411961042
CHD3	ENSG00000170004.19	5854.06964179884	-0.491733204974932	0.429441396300119	-1.14505310669044	0.252187158999146	0.578826674708416
TMEM154	ENSG00000170006.13	140.491383679292	0.890136468108262	0.571529583385549	1.55746350492549	0.119360478818512	0.400661527723493
ALCAM	ENSG00000170017.12	4180.45325611164	-0.366197996248685	0.491698052721191	-0.744761941240249	0.456415646325893	0.74805306707854
YWHAG	ENSG00000170027.7	11155.4389414113	-0.744680216374194	0.405548151704056	-1.83623131617085	0.0663234529541661	0.286231851655463
UBE2E3	ENSG00000170035.16	2789.13700793582	-0.36243547264157	0.412607708408667	-0.878402088122399	0.379725551596206	0.693286269639728
CNTROB	ENSG00000170037.14	1809.40518105807	-0.829304469680714	0.409171546994583	-2.02678919336415	0.0426839761111635	0.220168597903065
TRAPPC1	ENSG00000170043.12	4641.87192000071	-0.435642084811867	0.446725560442863	-0.975189519892241	0.329466259682302	0.650173259796238
KCNAB3	ENSG00000170049.10	113.897737905111	-0.681090849939412	0.500901744459478	-1.35972944289578	0.173915557329094	0.486644837927873
SIMC1	ENSG00000170085.18	793.828632243727	-0.455578981480629	0.385310941656075	-1.18236710206707	0.237060070794363	0.563257049481048
TMEM192	ENSG00000170088.14	873.114795924476	0.340771199781753	0.403545623639034	0.84444280849535	0.398422009393947	0.707091611478816
SPDYE5	ENSG00000170092.15	29.023848084587	0.273183612574797	0.79712787394503	0.342709898253583	0.731816715481188	0.90000893457768
SERPINA6	ENSG00000170099.6	18.2289770841627	-0.605297732777113	1.13668586921762	-0.532511003408303	0.594372122911618	0.831090668028001
ZNF778	ENSG00000170100.14	550.202964473518	-0.679092200042204	0.400866917509776	-1.69405897663192	0.0902540766795872	0.341456272949551
NIPA1	ENSG00000170113.16	1632.04325440905	-0.218874862229454	0.463084016691914	-0.472646116773814	0.636465675027872	0.852791978799417
FOXD4	ENSG00000170122.6	57.3500292448617	0.986448188069792	0.69503352575421	1.41928144689043	0.155816978911544	0.463274497569441
UBE2E1	ENSG00000170142.12	2978.87306756139	0.00644056228042468	0.392993332099456	0.0163884772446845	0.986924472342985	0.995300509860035
HNRNPA3	ENSG00000170144.22	19542.7761646717	-1.26364693569177	0.372638559966606	-3.39107937676931	0.000696179348892472	0.0131846180689763
SIK2	ENSG00000170145.5	1565.02082547658	0.209303515742071	0.481022524459605	0.435122068300666	0.663473825801836	0.866586988156581
RNF150	ENSG00000170153.11	39.6056868690465	1.70717656407128	0.695551819115194	2.45442038559106	0.0141111907713902	0.112348503343424
CCDC144A	ENSG00000170160.19	127.145704798956	0.601649041078137	0.796742469662896	0.755136149994234	0.450167294643601	0.743210930771684
FAM88B	ENSG00000170161.7	143.9275934067	-0.265604485524088	0.513478574642334	-0.517264981716319	0.604971195701291	0.835477351438376
HOXD4	ENSG00000170166.6	61.5336813831387	0.88588888631603	0.8617852467365	1.02796942703627	0.303964209273651	0.629792947235372
CHRNB1	ENSG00000170175.11	263.398686117951	-0.474520271092946	0.6138941656598	-0.772967553100855	0.439541583544951	0.736248271617446
USP38	ENSG00000170185.11	480.094250214016	-0.0835240907232517	0.439797426827991	-0.189914914522496	0.849375805065559	0.949188034401862
SLC16A5	ENSG00000170190.16	660.963646082005	0.391713420338348	0.468963251069861	0.835275300238812	0.403562721035697	0.710824538631732
NANP	ENSG00000170191.5	616.773383349054	-0.377333454920024	0.434135132969725	-0.869161296250901	0.384758913671309	0.696859491713701
ANKK1	ENSG00000170209.5	13.9605616929729	4.12896614998167	1.31727385153387	3.13447818399629	0.00172160054730679	0.0265025454594127
ADRA1B	ENSG00000170214.5	222.288260315923	-0.265788780709278	0.585473863547671	-0.453972068195725	0.649848930878087	0.859616180320642
ADPRM	ENSG00000170222.12	469.055181510987	2.0270336554816	0.489675370891087	4.13954586238002	3.47994028342802e-05	0.00123722712054771
FABP6	ENSG00000170231.16	17.4803717812384	-2.16083428710741	1.23208777985162	-1.75379897637458	0.0794649585373036	0.317733837790111
PWWP2A	ENSG00000170234.13	720.655371075391	-0.119899790210511	0.43861843160712	-0.273357847209457	0.784578152237248	0.922541104320641
USP50	ENSG00000170236.16	25.6776209538338	0.850229357452608	0.868826889994635	0.978594662807752	0.327780297452317	0.649023895409367
USP47	ENSG00000170242.19	2374.40545128177	-0.117319566474772	0.369795514495242	-0.317255244793624	0.751049933985186	0.908621532923377
PDCD6IP	ENSG00000170248.15	5196.93560685122	-0.146984232214085	0.370457825957346	-0.396763739122652	0.691541692589093	0.882068949112259
ZNF212	ENSG00000170260.9	594.086386757114	-0.0107886448832648	0.394452347489531	-0.0273509460697306	0.978179822960288	0.992555121744258
FAM161A	ENSG00000170264.13	323.33117667273	-0.592524738587716	0.472727547963064	-1.25341698646683	0.210053992774718	0.533041524342395
ZNF282	ENSG00000170265.12	1942.59582194427	0.0168645610278668	0.400963260372683	0.042060115463426	0.966450775265521	0.988861212573693
GLB1	ENSG00000170266.16	3645.20805079024	0.403478204591619	0.437192198490249	0.922885188676619	0.356067040018419	0.672812387668805
GON7	ENSG00000170270.5	425.031907073598	0.106438617588556	0.401113308484407	0.265357980742975	0.79073370265152	0.924682086498271
FAXDC2	ENSG00000170271.11	271.109886493541	1.14027313569441	0.730794159632425	1.56032053713722	0.118684152523864	0.39963433198167
CRTAP	ENSG00000170275.15	17718.550879236	1.08949227230859	0.357897432939984	3.04414665218144	0.00233341362201293	0.0326106733121058
ELP5	ENSG00000170291.16	2274.66247663689	-0.457526688893931	0.381551704993063	-1.19912107037301	0.230480872230983	0.557015470488032
CMTM8	ENSG00000170293.9	347.786414337704	0.239858224191519	0.509178123195674	0.471069382726293	0.63759118849643	0.853187700539977
GABARAP	ENSG00000170296.10	10095.4344118051	1.1494621678699	0.438050465037158	2.624040514995	0.00868934482031198	0.0814473981901961
STX8	ENSG00000170310.15	1149.00161598151	0.495244097401013	0.410591188855232	1.20617322252288	0.227750706451081	0.554439016005567
CDK1	ENSG00000170312.17	2111.54677379569	-5.60636414500435	0.716852233338517	-7.82080864684545	5.24850762483847e-15	8.28325447263125e-13
UBB	ENSG00000170315.14	29718.6528845998	-0.668095372898605	0.377601482562386	-1.76931342632699	0.0768415840578388	0.312125722898256
NFRKB	ENSG00000170322.15	1973.08116524465	0.00885087919335546	0.380993531748231	0.0232310484452117	0.981465972208294	0.993544923472434
PRDM10	ENSG00000170325.16	432.243635627413	-0.277434908019342	0.549220449393314	-0.505143077476094	0.613458347176408	0.839731861865472
B3GNT2	ENSG00000170340.11	853.470364981899	-0.369853860322377	0.62889848944286	-0.588097867193209	0.556466604627479	0.810483923246445
FOS	ENSG00000170345.10	187.329902793186	1.94103010032131	0.480907534648752	4.03618151198027	5.43281905406378e-05	0.0017576980579581
TMED10	ENSG00000170348.9	6658.63107132934	-0.240679605221075	0.41241583871024	-0.583584776893535	0.559499704607066	0.811977292601104
SETMAR	ENSG00000170364.13	458.894042351211	-0.786655271281942	0.546953447429777	-1.43824904108122	0.15036340503809	0.45408813508275
SMAD1	ENSG00000170365.10	367.006955101356	-0.3327341799319	0.611165127539262	-0.544425990520089	0.586148364642295	0.826497698498365
CST1	ENSG00000170373.9	28.6722202511195	-0.48175548315903	1.60837580250639	-0.299529178695857	0.764536311990318	0.913753163917994
TCAF2	ENSG00000170379.21	70.8885642679647	-0.435399228728431	0.673569203878224	-0.646406080060554	0.518016403861619	0.789180225377629
SEMA3E	ENSG00000170381.15	79.3614451304657	-1.26558660871582	0.721365168410901	-1.75443265649184	0.0793563997533813	0.317556469184217
LRRN2	ENSG00000170382.12	224.890004866217	0.072783165149587	0.586950989019868	0.124002116890757	0.901313598964755	0.968336547788198
SLC30A1	ENSG00000170385.10	840.990573318125	0.220246054400661	0.529101694331505	0.416264126084366	0.677216740153104	0.874077882968887
DCLK2	ENSG00000170390.16	494.406188993636	-0.440241441448807	0.570607740702457	-0.771530790849139	0.440392378918515	0.736402520420899
ZNF804A	ENSG00000170396.9	62.3107351231871	-0.410154767628253	1.04194635129718	-0.393642884892899	0.693844714723568	0.882970889289998
GPRC5C	ENSG00000170412.18	901.904547686373	1.65991360521543	0.887249157549164	1.87085396598244	0.061365325137792	0.273781588502601
TMEM182	ENSG00000170417.16	157.473259512042	0.0229805502853339	0.582678914228665	0.0394394746817892	0.968540008133509	0.989478886195794
KRT8	ENSG00000170421.13	38901.3525926932	0.531824127029201	0.563345412791563	0.944046254666096	0.345146012035279	0.663823876511329
ADORA2B	ENSG00000170425.4	864.549195038977	-0.711139209763451	0.54165679035265	-1.31289632555046	0.189217885224535	0.506424595061171
MGMT	ENSG00000170430.10	753.585092527748	-0.0168716160113164	0.503888272934948	-0.0334828510952358	0.973289541007805	0.99075111384952
METTL7B	ENSG00000170439.8	665.221014058318	-0.548106662177344	0.874826676655447	-0.626531719714828	0.53096623828629	0.796109952099876
KRT86	ENSG00000170442.12	94.8229014217053	-0.782661285021228	0.753368092382646	-1.03888297491594	0.298859165274544	0.624887345574046
HARS1	ENSG00000170445.16	3829.15814913237	-0.733047837065061	0.473680026553431	-1.54755910313304	0.121728484274256	0.404552873948273
NFXL1	ENSG00000170448.12	393.689988938465	-0.0973082289084742	0.468834496761373	-0.207553474799023	0.835577634904743	0.943811969120972
DENND5B	ENSG00000170456.16	1126.18384564389	-0.760925464189598	0.494083401428711	-1.54007493874369	0.123542087778621	0.407440878021629
CD14	ENSG00000170458.15	38.6950260777178	0.68661045937399	0.863403805163765	0.795236777122794	0.426475782334678	0.726971187801261
DNAJC18	ENSG00000170464.10	692.261162644552	0.685183116096631	0.497880213548996	1.37620073553938	0.168759494451272	0.479241542827219
RIOX1	ENSG00000170468.8	570.627236570971	-0.909100201352551	0.603217696489665	-1.50708476664879	0.131788930925529	0.421645625202315
SPATA24	ENSG00000170469.11	128.390810795729	0.0965195868875805	0.52602162810276	0.183489768730051	0.854413745864628	0.950746940525074
RALGAPB	ENSG00000170471.15	3058.4856532937	-0.0907790543992616	0.423768453579746	-0.214218528142937	0.830376648072069	0.941424379431568
PYM1	ENSG00000170473.17	1264.29967509536	-0.351598761290174	0.423198260535694	-0.830813342297561	0.406079084130827	0.712860117665727
KRT4	ENSG00000170477.13	85.0373652160337	-3.03777971487773	0.967135783021552	-3.14100643178253	0.00168368334815762	0.0261239226356147
SLC23A1	ENSG00000170482.17	172.260907465415	0.693089143520635	0.673786504172962	1.02864800530751	0.303645111016205	0.629493467863577
NPAS2	ENSG00000170485.17	3594.0463064728	1.76844986332413	0.800371155517472	2.20953722673921	0.0271372960543	0.16628351892986
LONRF2	ENSG00000170500.13	936.202046256755	1.47883245652116	0.856018637379949	1.7275703961861	0.0840652741215619	0.327181489756601
NUDT9	ENSG00000170502.13	1072.84587311537	-0.024454813838062	0.402230869905212	-0.0607979537816799	0.951520119954265	0.983262569622197
PA2G4	ENSG00000170515.14	13879.1293171519	-1.07833901056628	0.359705053840895	-2.99784225729353	0.00271898366141835	0.0361513087914062
ELOVL6	ENSG00000170522.10	2060.62291577769	-0.71332608369171	0.605007270212441	-1.17903720965408	0.238383359436856	0.564535437743667
PFKFB3	ENSG00000170525.21	7201.11853497083	0.605578485638052	0.498771396437403	1.21414036563352	0.224694128065042	0.551075478711131
TMC7	ENSG00000170537.13	171.731602886656	0.0676930942801366	0.504596803600652	0.13415284004397	0.893281716917227	0.965445223896861
ARL6IP1	ENSG00000170540.15	7196.60442776656	-1.2244431045183	0.372443292109468	-3.28759607290339	0.00101046704927083	0.0176713390634642
SERPINB9	ENSG00000170542.6	394.63243382946	-1.12634729242222	0.7688518852843	-1.4649730513514	0.142928270318	0.441381416387689
SMAGP	ENSG00000170545.17	889.712651526186	0.191300120133385	0.486454424771178	0.393253941976929	0.694131932405611	0.882970889289998
IRX1	ENSG00000170549.4	406.80691930537	0.256553154354441	0.850820607795814	0.301536131122967	0.763005702642901	0.913273319749907
CDH2	ENSG00000170558.10	4315.65513763234	0.310139283854725	0.405630565113996	0.764585587300517	0.44451835417098	0.739036510034864
IRX2	ENSG00000170561.13	322.202693629449	0.0413391406223672	0.547633800356022	0.0754868318856363	0.939827374276008	0.979648497575316
EMB	ENSG00000170571.12	100.752474466275	-0.823020508696419	1.00604652429212	-0.818074004356327	0.413314931529315	0.717965946384525
SIX2	ENSG00000170577.8	45.8251049919449	-2.2234449883204	3.51559425474241	-0.632452105450181	0.527091495292634	0.794114910079007
DLGAP1	ENSG00000170579.19	83.8537835971606	-1.21195911025464	0.717204611271049	-1.6898373089191	0.0910590839373603	0.343297521342404
STAT2	ENSG00000170581.15	1748.52370805416	0.778403801972927	0.454865756500918	1.71128248466282	0.0870289781280022	0.333479376908958
NUDCD2	ENSG00000170584.11	954.358214532392	-0.422067817634071	0.39750293479543	-1.06179799113001	0.288327401988874	0.615538314926017
IRF2BP1	ENSG00000170604.5	1552.68757858453	-0.0130839526427203	0.413159899952818	-0.0316680119348815	0.974736804863589	0.99159369332418
HSPA4	ENSG00000170606.16	10890.652461876	-1.1052245372795	0.404738281867873	-2.73071411031068	0.00631972672310404	0.0651670943266787
FOXA3	ENSG00000170608.3	138.917003575251	-0.295042885214119	0.599163294742992	-0.492424832767294	0.622419047824207	0.845413521921769
COMMD5	ENSG00000170619.10	1068.76183079852	-0.334851849904427	0.421015079059945	-0.795344078060324	0.426413380005445	0.726971187801261
SGCD	ENSG00000170624.14	27.8224844173792	0.290252046443077	1.18864176241058	0.244187993070714	0.807085225789423	0.931294011683582
ZNF16	ENSG00000170631.15	408.14934303664	0.653574271575667	0.424222151424788	1.54064154684186	0.123404050361425	0.407331988712121
ARMC10	ENSG00000170632.14	1698.95546827894	-0.0172711495854702	0.377945826030127	-0.0456974211539341	0.963551419284945	0.987470897512135
RNF34	ENSG00000170633.17	1324.22844617028	-0.802259636795863	0.382804632425647	-2.0957417148072	0.0361051092444192	0.198488163701965
ACYP2	ENSG00000170634.13	187.529704879052	0.853286283572717	0.556750682731569	1.53261829763057	0.125369930431479	0.410554894907434
TRABD	ENSG00000170638.10	2622.9765768058	-0.823754445450528	0.405821861706162	-2.02984245843062	0.0423725556006322	0.219269981605362
ATF7	ENSG00000170653.19	1483.9540682923	0.11856621057014	0.40798173758483	0.29061646551149	0.771344665705091	0.916891724829925
RASA4B	ENSG00000170667.16	569.33135139755	2.31664411407829	0.651699234325232	3.5547749514804	0.000378302741000888	0.00828850204098107
SOCS6	ENSG00000170677.6	1150.87815573201	-0.23033670479715	0.542086941850789	-0.424907311013131	0.670904244835366	0.870735655595649
CAVIN4	ENSG00000170681.7	99.613249114334	-0.419557477771417	0.713992484222396	-0.587621700567834	0.556786241930432	0.81070616024254
ZNF296	ENSG00000170684.10	167.448000191636	-0.735726896029579	0.573432072573729	-1.28302362427589	0.199483799546944	0.520356045826211
HOXB9	ENSG00000170689.10	156.304363588285	0.735928927137597	0.664027782442197	1.10828032590889	0.267740769465567	0.59416528006652
TTLL6	ENSG00000170703.16	50.2034715810239	0.860999625353797	0.990289476788224	0.869442365626515	0.384605219098892	0.696859491713701
POLH	ENSG00000170734.12	556.058551532471	-1.34833155892972	0.469288749379921	-2.87313846903701	0.00406415942082073	0.0476697659679589
SYT9	ENSG00000170743.17	121.278426902738	1.4757599323473	0.835638576044249	1.76602657494974	0.0773913905288938	0.313310046495701
KCNS3	ENSG00000170745.12	196.630866708365	-0.293007354401571	0.679309192778477	-0.431331354729835	0.666227454993936	0.867788958376485
KIF5B	ENSG00000170759.11	4663.27408055951	-0.132943352383837	0.5512258793975	-0.241177632169858	0.809417446224982	0.932044813508088
GPR37	ENSG00000170775.3	172.678107630496	0.266640687382319	0.6745648666713	0.395278053388817	0.692637694282901	0.882514713932939
AKAP13	ENSG00000170776.22	3772.01920792403	0.388909374064451	0.415413845277997	0.93619742934709	0.349171546506587	0.667466081810524
CDCA4	ENSG00000170779.11	1420.69960023068	-1.70300020362113	0.396008831330787	-4.30040965980028	1.70482660927328e-05	0.000679550187663509
CHCHD7	ENSG00000170791.18	757.034531902266	-0.385467191838847	0.510496532337403	-0.755082879944188	0.450199254726602	0.743210930771684
HTRA3	ENSG00000170801.10	677.087201669401	0.440390027149121	0.726476872044685	0.606199652178374	0.544382183734045	0.803869226591729
FOXN2	ENSG00000170802.17	613.673041280307	-0.284437203910079	0.549187184014151	-0.517923965069713	0.604511320620804	0.835477351438376
USP32	ENSG00000170832.13	1972.26773730889	-0.277255448135401	0.37319447095996	-0.742924854760635	0.45752717690525	0.748550382091791
CEL	ENSG00000170835.17	97.9029622465395	-0.335543588325609	0.634263686769504	-0.529028533912502	0.596785655981539	0.832361198010751
PPM1D	ENSG00000170836.13	593.460539851088	-0.911628684018944	0.394721068758816	-2.30955162055454	0.0209129906746142	0.141945096145318
GPR27	ENSG00000170837.3	30.3470094723107	-1.38569758267032	1.06089840073446	-1.30615484169926	0.191499906171504	0.509791028332589
ENSG00000170846	ENSG00000170846.17	825.266782205063	0.064863453755812	0.415233091216622	0.156209741294375	0.875867698554602	0.959393217439323
KBTBD2	ENSG00000170852.12	2043.3906004849	0.236558054563609	0.402316644423585	0.58798972859434	0.556539187183672	0.810528824488667
RIOX2	ENSG00000170854.18	1741.69322294372	-0.4938954845043	0.367438445589324	-1.34415843097789	0.178897160595964	0.493021417102763
TRIAP1	ENSG00000170855.4	1129.09223972877	-0.786956001545205	0.398719207818148	-1.97370978401454	0.0484147520194615	0.236971045436658
LSM3	ENSG00000170860.4	2321.85890434342	-1.3911747508981	0.445685744860058	-3.12142527990192	0.00179977914398463	0.0272947755804919
KIAA0232	ENSG00000170871.12	1534.11719053774	0.240313077207609	0.392570104946483	0.612153279578866	0.540436349428733	0.802025017195873
MTSS1	ENSG00000170873.19	80.7050368846045	1.33903264692952	0.617206592537323	2.16950477055791	0.0300443825735928	0.177410053725856
TMEM43	ENSG00000170876.8	4424.73383298661	0.439200763312495	0.371772396399409	1.18137001984581	0.237455762446346	0.563714230232171
RNF139	ENSG00000170881.5	1154.67599305917	0.428842250041794	0.399810563447522	1.07261360566348	0.283444517658671	0.610559643756393
RPS9	ENSG00000170889.14	58459.5052780538	1.295898812371	0.505645285963619	2.5628614531655	0.0103813465666104	0.0917680781197821
CYTL1	ENSG00000170891.11	158.651193251351	0.159368588833033	0.943494963192602	0.168913025559523	0.86586505350416	0.955108515770321
TSEN34	ENSG00000170892.13	3290.96424662327	-0.364802208886694	0.54670747877127	-0.667271297818332	0.504598856531582	0.78072457842312
GSTA4	ENSG00000170899.11	515.434198580419	0.0453508960142249	0.439331295246352	0.103227101062297	0.917782731265559	0.973918427562249
MSANTD4	ENSG00000170903.12	593.627047030577	0.696435339844745	0.536019359015357	1.29927273732065	0.193850346979546	0.513071977000235
NDUFA3	ENSG00000170906.16	2239.85003579285	-0.41015179473628	0.48981076687586	-0.837367862189584	0.402385824607512	0.709790641461829
OSCAR	ENSG00000170909.14	86.5888506560057	1.09328362493135	0.884776797671348	1.23566036972124	0.216584834381833	0.541626205782803
PAQR8	ENSG00000170915.9	567.605169801351	0.90062395757892	0.478361509690423	1.88272663944423	0.0597374233264468	0.268994024858106
NUDT6	ENSG00000170917.14	377.899945928219	-0.431626791351561	0.46519363379977	-0.92784328931153	0.353488865123207	0.670822485980432
TPT1-AS1	ENSG00000170919.16	763.15785627661	1.59476955945744	0.39215184536439	4.06671440746523	4.76806168134152e-05	0.00158328290470378
TANC2	ENSG00000170921.16	1602.58140193429	1.35651017633722	0.459736996783517	2.95062217273756	0.00317134594218462	0.0400795360870364
DNAJC24	ENSG00000170946.15	534.169571630644	0.0687812248735521	0.450783717574972	0.152581431387021	0.878728369126247	0.960289609059446
ZNF160	ENSG00000170949.18	777.176263672768	0.408888814128933	0.441048178631439	0.927084236914219	0.353882799735836	0.670987781644077
ZNF415	ENSG00000170954.12	154.048624987975	0.338856276631413	0.58629782637228	0.577959292000257	0.563291603205629	0.813771995204646
CAVIN3	ENSG00000170955.10	486.462321009439	-0.95336909003305	0.646382196421556	-1.47493092370274	0.140231115490637	0.436945948443078
DCDC1	ENSG00000170959.15	18.9872683039938	1.16462810566501	1.07681625279735	1.0815476666883	0.279453569306432	0.606659884519846
PDGFD	ENSG00000170962.13	1459.12915464408	0.957541994345562	0.538978355721271	1.77658710072719	0.0756361995168798	0.309040182071495
S1PR1	ENSG00000170989.10	19.2939500084906	0.358456912755346	1.06724459399433	0.335871378288051	0.736967861322663	0.902986815880549
HS6ST2	ENSG00000171004.19	303.698026321137	-1.17286836523587	0.674691566825247	-1.73837709392869	0.0821443901198887	0.32325077211256
PYGO1	ENSG00000171016.13	385.306390917596	-0.537336344658341	0.524311751105257	-1.02484131535413	0.305438068378438	0.631027416436477
LRRC8E	ENSG00000171017.11	259.719076290737	-0.0404068416090659	0.583522643177405	-0.0692463987156385	0.944793490883419	0.981284540634512
PKIA	ENSG00000171033.13	134.78195336203	-0.211274320257296	0.897557502786065	-0.235388061045102	0.813907551686893	0.93457132279296
XKR6	ENSG00000171044.11	109.146347242035	-0.0778281488455482	0.680169984665732	-0.114424556508174	0.908901248558366	0.970626203486914
TSNARE1	ENSG00000171045.16	448.363952644345	1.19416466920954	0.429086622975911	2.78303868092523	0.00538523853446619	0.0582385796273302
FPR1	ENSG00000171051.10	39.2240644418058	0.375465218697801	1.09001934290636	0.344457390725456	0.730502334836648	0.899493265071298
FEZ2	ENSG00000171055.15	2328.77637042325	0.377986074726055	0.435956395552877	0.867027249931028	0.385927079236537	0.69782649960114
SOX7	ENSG00000171056.8	60.0708968682996	0.109021284465998	0.691940271585507	0.15755880809797	0.874804464421108	0.959128384509203
C11orf24	ENSG00000171067.11	2502.77824922537	-1.14112713066036	0.371978619663235	-3.06772236450972	0.00215696915133059	0.0309239919982492
KYAT1	ENSG00000171097.14	530.30542977099	-0.305738345139509	0.454157176720526	-0.673199413796012	0.500820434097803	0.777194521281202
MTM1	ENSG00000171100.16	486.387924487523	0.254877962559135	0.570841151653395	0.446495424902185	0.655239416678361	0.862533340433696
TRMT61B	ENSG00000171103.11	448.951355815305	-0.428770803088884	0.420722081897566	-1.01913073151525	0.308140906179922	0.632939720747267
INSR	ENSG00000171105.14	697.066528134732	1.19442944872509	0.410190186202749	2.91189182213809	0.00359247027867289	0.0436948828631567
MFN1	ENSG00000171109.19	1206.09948936755	-0.378139773628718	0.40709415439214	-0.928875469099634	0.352953627278906	0.670732825525024
